Player,FGA 2015,FGA 2016,FGA 2017,FGA 2018,FGA 2019,FGA 2020,FG% 2015,FG% 2016,FG% 2017,FG% 2018,FG% 2019,FG% 2020,3P 2015,3P 2016,3P 2017,3P 2018,3P 2019,3P 2020,3PA 2015,3PA 2016,3PA 2017,3PA 2018,3PA 2019,3PA 2020,3P% 2015,3P% 2016,3P% 2017,3P% 2018,3P% 2019,3P% 2020,FTM 2015,FTM 2016,FTM 2017,FTM 2018,FTM 2019,FTM 2020,FTA 2015,FTA 2016,FTA 2017,FTA 2018,FTA 2019,FTA 2020,FT% 2015,FT% 2016,FT% 2017,FT% 2018,FT% 2019,FT% 2020,ORB 2015,ORB 2016,ORB 2017,ORB 2018,ORB 2019,ORB 2020,DRB 2015,DRB 2016,DRB 2017,DRB 2018,DRB 2019,DRB 2020,TRB 2015,TRB 2016,TRB 2017,TRB 2018,TRB 2019,TRB 2020,AST 2015,AST 2016,AST 2017,AST 2018,AST 2019,AST 2020,STL 2015,STL 2016,STL 2017,STL 2018,STL 2019,STL 2020,BLK 2015,BLK 2016,BLK 2017,BLK 2018,BLK 2019,BLK 2020,TOV 2015,TOV 2016,TOV 2017,TOV 2018,TOV 2019,TOV 2020,PF 2015,PF 2016,PF 2017,PF 2018,PF 2019,PF 2020,PTS 2015,PTS 2016,PTS 2017,PTS 2018,PTS 2019,PTS 2020,+/- 2015,+/- 2016,+/- 2017,+/- 2018,+/- 2019,-2020,TS% 2015,TS% 2016,TS% 2017,TS% 2018,TS% 2019,TS% 2020,eFG% 2015,eFG% 2016,eFG% 2017,eFG% 2018,eFG% 2019,eFG% 2020,3PAr 2015,3PAr 2016,3PAr 2017,3PAr 2018,3PAr 2019,3PAr 2020,ORtg 2015,ORtg 2016,ORtg 2017,ORtg 2018,ORtg 2019,ORtg 2020,DRtg 2015,DRtg 2016,DRtg 2017,DRtg 2018,DRtg 2019,DRtg 2020,PG% 2015,PG% 2016,PG% 2017,PG% 2018,PG% 2019,PG% 2020,SG% 2015,SG% 2016,SG% 2017,SG% 2018,SG% 2019,SG% 2020,SF% 2015,SF% 2016,SF% 2017,SF% 2018,SF% 2019,SF% 2020,PF% 2015,PF% 2016,PF% 2017,PF% 2018,PF% 2019,PF% 2020,C% 2015,C% 2016,C% 2017,C% 2018,C% 2019,C% 2020,Sum Seasons
Doug McDermott,2.972222222,7.950617284,7.53030303,6.271604938,5.480519481,7.927536232,0.283714286,0.411320988,0.44696875,0.483189873,0.469311688,0.472115942,0.361111111,1.358024691,1.166666667,1.135802469,1.090909091,1.855072464,1.138888889,3.197530864,3.151515152,2.666666667,2.675324675,4.260869565,0.3075,0.35065,0.31095082,0.404753425,0.362232877,0.40684058,0.277777778,0.888888889,1.075757576,0.790123457,0.857142857,0.695652174,0.416666667,1.037037037,1.272727273,1,1.025974026,0.84057971,0.625,0.856722222,0.8625,0.768527778,0.823102564,0.830482759,0.166666667,0.456790123,0.303030303,0.49382716,0.220779221,0.376811594,1.027777778,1.950617284,2.409090909,1.975308642,1.194805195,2.144927536,1.194444444,2.407407407,2.712121212,2.469135802,1.415584416,2.52173913,0.166666667,0.728395062,0.878787879,0.975308642,0.87012987,1.130434783,0.111111111,0.172839506,0.196969697,0.234567901,0.233766234,0.173913043,0.027777778,0.074074074,0.075757576,0.197530864,0.103896104,0.072463768,0.472222222,0.654320988,0.575757576,0.691358025,0.545454545,0.608695652,0.805555556,1.567901235,1.196969697,1.50617284,1.350649351,1.695652174,3.027777778,9.432098765,8.96969697,7.777777778,7.324675325,10.28985507,-2.25,-0.864197531,-0.46969697,-0.444444444,1.662337662,1.492753623,0.354758621,0.514580247,0.5513125,0.603177215,0.59938961,0.605101449,0.332928571,0.492283951,0.524078125,0.583708861,0.56912987,0.589333333,0.443392857,0.434407407,0.4181875,0.445632911,0.530831169,0.553115942,57.88888889,98.86419753,109.8484848,109.345679,111.3506494,115.6086957,108.4166667,112.4814815,114.3484848,114.1234568,113.6233766,113.5652174,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6
Dragan Bender,,,3.744186047,5.902439024,4.282608696,5.75,,,0.29,0.34595122,0.38552381,0.453733333,,,0.651162791,1.43902439,0.47826087,0.9375,,,2.348837209,3.926829268,2.195652174,2.6875,,,0.283297297,0.3435625,0.195717949,0.316666667,,,0.093023256,0.475609756,0.695652174,0.625,,,0.255813953,0.62195122,1.173913043,0.875,,,0.388833333,0.764478261,0.599368421,0.666666667,,,0.534883721,0.487804878,0.739130435,1,,,1.860465116,3.914634146,3.239130435,3.5625,,,2.395348837,4.402439024,3.97826087,4.5625,,,0.534883721,1.585365854,1.217391304,1.75,,,0.23255814,0.268292683,0.391304348,0.25,,,0.511627907,0.646341463,0.47826087,0.5625,,,0.744186047,1.365853659,0.804347826,1.3125,,,1.720930233,2.024390244,1.956521739,2.625,,,3.395348837,6.475609756,5,6.6875,,,-0.581395349,-5.817073171,-3.456521739,-0.3125,,,0.366097561,0.472902439,0.467952381,0.522466667,,,0.371634146,0.459378049,0.447166667,0.520733333,,,0.652731707,0.682792683,0.600452381,0.398533333,,,73.72093023,87.53658537,85.93478261,102.625,,,113.3488372,114.8292683,118.2826087,104.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,4
Draymond Green,9.683544304,10.11111111,8.552631579,8.842857143,6.393939394,7.348837209,0.432962025,0.497654321,0.403671053,0.456357143,0.412636364,0.395511628,1.405063291,1.234567901,1.065789474,1.1,0.712121212,0.837209302,4.164556962,3.185185185,3.460526316,3.657142857,2.5,3,0.294910256,0.37125974,0.255216216,0.292058824,0.242885246,0.292047619,1.670886076,2.827160494,1.986842105,1.914285714,0.954545455,1.465116279,2.53164557,4.061728395,2.802631579,2.471428571,1.378787879,1.930232558,0.638844828,0.6961,0.724610169,0.768941176,0.694916667,0.777107143,1.443037975,1.654320988,1.289473684,1.071428571,0.909090909,0.534883721,6.746835443,7.839506173,6.592105263,6.571428571,6.378787879,5.651162791,8.189873418,9.49382716,7.881578947,7.642857143,7.287878788,6.186046512,3.683544304,7.382716049,7.013157895,7.257142857,6.878787879,6.186046512,1.556962025,1.469135802,2.026315789,1.357142857,1.439393939,1.372093023,1.253164557,1.395061728,1.394736842,1.3,1.060606061,0.76744186,1.683544304,3.197530864,2.421052632,2.885714286,2.560606061,2.279069767,3.202531646,2.962962963,2.855263158,2.642857143,2.984848485,2.558139535,11.65822785,13.96296296,10.21052632,11.04285714,7.363636364,8.023255814,10.5443038,13.22222222,10.78947368,4.314285714,7.03030303,-4.465116279,0.532113924,0.600012346,0.512013158,0.556128571,0.50069697,0.499976744,0.503,0.563358025,0.463210526,0.514971429,0.4665,0.453511628,0.423468354,0.319925926,0.406407895,0.420085714,0.388257576,0.429186047,108.6582278,115.1604938,111.0131579,109.3571429,107.1060606,101,97.53164557,100.4074074,99.56578947,106.9285714,106.6969697,110.8604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6
Drew Eubanks,,,,,1.130434783,3.045454545,,,,,0.476214286,0.69505,,,,,0,0.045454545,,,,,0,0.045454545,,,,,,1,,,,,0.47826087,0.909090909,,,,,0.565217391,1.181818182,,,,,0.833333333,0.783333333,,,,,0.260869565,1.272727273,,,,,1.217391304,2.590909091,,,,,1.47826087,3.863636364,,,,,0.304347826,0.681818182,,,,,0.086956522,0.227272727,,,,,0.217391304,0.772727273,,,,,0.347826087,0.954545455,,,,,0.47826087,1.681818182,,,,,1.782608696,4.863636364,,,,,-0.913043478,-3.227272727,,,,,0.588166667,0.731571429,,,,,0.476214286,0.7013,,,,,0,0.0125,,,,,102.2173913,130.0454545,,,,,110.4347826,114.9090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
Drew Gooden,5.411764706,3.433333333,,,,,0.364680851,0.27656,,,,,0.450980392,0.233333333,,,,,1.156862745,1.366666667,,,,,0.29740625,0.138857143,,,,,0.666666667,0.3,,,,,0.862745098,0.466666667,,,,,0.793842105,0.625,,,,,1.411764706,0.933333333,,,,,2.960784314,1.9,,,,,4.37254902,2.833333333,,,,,0.960784314,0.433333333,,,,,0.411764706,0.266666667,,,,,0.176470588,0.366666667,,,,,0.549019608,0.433333333,,,,,1.784313725,1.333333333,,,,,5.431372549,2.733333333,,,,,-0.019607843,-2.766666667,,,,,0.422659574,0.3505,,,,,0.395340426,0.3092,,,,,0.205361702,0.4286,,,,,89.43137255,72.03333333,,,,,101.6862745,103.1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2
Drew Gordon,2.111111111,,,,,,0.40625,,,,,,0,,,,,,0.333333333,,,,,,0,,,,,,0.111111111,,,,,,0.222222222,,,,,,0.5,,,,,,0.777777778,,,,,,1.222222222,,,,,,2,,,,,,0.222222222,,,,,,0.111111111,,,,,,0,,,,,,0.888888889,,,,,,0.777777778,,,,,,1.888888889,,,,,,-3.777777778,,,,,,0.381,,,,,,0.40625,,,,,,0.197875,,,,,,55.11111111,,,,,,112.6666667,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
Duje Dukan,,10,,,,,,0.2,,,,,,2,,,,,,5,,,,,,0.4,,,,,,0,,,,,,0,,,,,,,,,,,,2,,,,,,2,,,,,,4,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,2,,,,,,6,,,,,,-8,,,,,,0.3,,,,,,0.3,,,,,,0.5,,,,,,78,,,,,,117,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Duncan Robinson,,,,,3.066666667,9.410958904,,,,,0.428166667,0.455388889,,,,,0.666666667,3.698630137,,,,,2.333333333,8.301369863,,,,,0.2509,0.433597222,,,,,0.266666667,0.917808219,,,,,0.4,0.98630137,,,,,0.722333333,0.951666667,,,,,0.133333333,0.136986301,,,,,1.133333333,3.04109589,,,,,1.266666667,3.178082192,,,,,0.333333333,1.397260274,,,,,0.333333333,0.479452055,,,,,0,0.260273973,,,,,0.266666667,0.95890411,,,,,0.733333333,2.643835616,,,,,3.333333333,13.46575342,,,,,-2.357142857,4.808219178,,,,,0.520166667,0.665625,,,,,0.51975,0.646902778,,,,,0.717583333,0.882027778,,,,,82.4,115.9041096,,,,,106.7333333,113.4931507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
Dusty Hannahs,,,,,6,4.5,,,,,0.243,0.4165,,,,,0,1,,,,,2.5,1.5,,,,,0,0.667,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,0,,,,,0.5,0.5,,,,,0.5,0.5,,,,,2.5,0,,,,,0.5,0,,,,,0,0,,,,,0.5,0,,,,,0.5,0.5,,,,,4,6,,,,,-5,2.5,,,,,0.313,0.591,,,,,0.243,0.5,,,,,0.4145,0.25,,,,,73.5,125,,,,,121,135,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dwayne Bacon,,,,3.622641509,5.976744186,6.256410256,,,,0.320619048,0.461583333,0.286085714,,,,0.20754717,0.88372093,0.487179487,,,,0.811320755,2.023255814,1.717948718,,,,0.22668,0.458896552,0.262068966,,,,0.377358491,0.790697674,0.897435897,,,,0.471698113,1.069767442,1.358974359,,,,0.795454545,0.8158125,0.655318182,,,,0.075471698,0.186046512,0.384615385,,,,2.264150943,1.88372093,2.179487179,,,,2.339622642,2.069767442,2.564102564,,,,0.716981132,1.093023256,1.333333333,,,,0.301886792,0.279069767,0.58974359,,,,0.037735849,0.11627907,0.051282051,,,,0.433962264,0.418604651,0.948717949,,,,0.867924528,1.674418605,1.333333333,,,,3.301886792,7.348837209,5.743589744,,,,0.169811321,-0.511627907,-3.384615385,,,,0.359833333,0.566486486,0.368805556,,,,0.351833333,0.533805556,0.322885714,,,,0.247357143,0.334138889,0.272542857,,,,66.73584906,107.255814,85.84615385,,,,111.8867925,119.9069767,115.7435897,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
Dwight Buycks,6.666666667,,,6.827586207,,,0.4625,,,0.363888889,,,1.166666667,,,0.517241379,,,1.833333333,,,1.551724138,,,0.666666667,,,0.315809524,,,1.5,,,1.24137931,,,1.666666667,,,1.413793103,,,0.95,,,0.868,,,0.333333333,,,0.413793103,,,1.666666667,,,1,,,2,,,1.413793103,,,2.333333333,,,2.034482759,,,0.5,,,0.655172414,,,0,,,0.068965517,,,2,,,1.344827586,,,0.5,,,1.344827586,,,8.666666667,,,7.413793103,,,-4,,,0.172413793,,,0.620666667,,,0.423777778,,,0.575166667,,,0.394814815,,,0.300166667,,,0.196222222,,,101,,,77.03448276,,,119.3333333,,,112.1034483,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Dwight Howard,10.31707317,8.450704225,8.283783784,11.24691358,7.666666667,4.014492754,0.606926829,0.601887324,0.635216216,0.553358025,0.604333333,0.728969697,0.024390244,0,0,0.012345679,0,0.043478261,0.048780488,0.084507042,0.027027027,0.086419753,0,0.072463768,0.5,0,0,0.142857143,,0.6,3.487804878,3.267605634,3.054054054,4.12345679,3.222222222,1.594202899,6.609756098,6.676056338,5.72972973,7.185185185,5.333333333,3.101449275,0.535421053,0.471089552,0.552072464,0.589632911,0.429333333,0.458431034,2.682926829,3.352112676,4,3.148148148,2.666666667,2.492753623,7.829268293,8.408450704,8.702702703,9.345679012,6.555555556,4.855072464,10.51219512,11.76056338,12.7027027,12.49382716,9.222222222,7.347826087,1.219512195,1.38028169,1.405405405,1.296296296,0.444444444,0.652173913,0.682926829,0.971830986,0.864864865,0.592592593,0.777777778,0.449275362,1.292682927,1.591549296,1.243243243,1.617283951,0.444444444,1.144927536,2.804878049,2.338028169,2.297297297,2.567901235,1.777777778,1.217391304,3.341463415,3.084507042,2.743243243,3.074074074,3.777777778,3.217391304,15.75609756,13.74647887,13.54054054,16.62962963,12.77777778,7.492753623,5.268292683,0.225352113,-1.513513514,1.098765432,-5.555555556,2.347826087,0.613536585,0.586873239,0.62572973,0.567938272,0.604888889,0.674852941,0.61302439,0.601887324,0.635216216,0.553716049,0.604333333,0.734727273,0.013560976,0.009352113,0.003621622,0.006839506,0,0.016393939,109.2439024,108.7464789,112.9189189,106.1604938,109.1111111,121.2028986,100.7560976,104.2394366,101.1756757,105.1358025,109.6666667,104.0434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6
Dwight Powell,2.310344828,4.289855072,4.896103896,5.443037975,6.311688312,5.725,0.4963,0.506704918,0.513589041,0.586948718,0.601844156,0.624475,0.103448276,0.028985507,0.272727273,0.35443038,0.506493506,0.25,0.379310345,0.231884058,0.961038961,1.063291139,1.649350649,0.975,0.208333333,0.0667,0.257774194,0.344066667,0.290966102,0.25,0.862068966,1.52173913,1.38961039,1.683544304,2.545454545,1.85,1.137931034,2.057971014,1.831168831,2.341772152,3.298701299,2.775,0.7,0.729052632,0.752111111,0.711462963,0.750129032,0.6552,0.620689655,1.217391304,1.207792208,1.708860759,1.818181818,1.875,1.103448276,2.739130435,2.766233766,3.911392405,3.519480519,3.8,1.724137931,3.956521739,3.974025974,5.620253165,5.337662338,5.675,0.310344828,0.637681159,0.636363636,1.151898734,1.454545455,1.475,0.310344828,0.52173913,0.792207792,0.848101266,0.571428571,0.85,0.206896552,0.347826087,0.506493506,0.405063291,0.649350649,0.55,0.379310345,0.579710145,0.441558442,0.746835443,0.87012987,0.9,1.379310345,1.710144928,1.753246753,2.35443038,2.61038961,2.55,3.103448276,5.782608696,6.701298701,8.493670886,10.58441558,9.4,-0.103448276,-1.15942029,-2.181818182,0.063291139,0.207792208,4.875,0.586380952,0.552262295,0.589386667,0.641063291,0.67712987,0.66315,0.5241,0.508754098,0.536260274,0.627858974,0.640311688,0.643125,0.1356,0.064803279,0.169808219,0.233410256,0.25912987,0.14955,98.13793103,106.7101449,118.9480519,127.1139241,132.5714286,132.475,107.0689655,99.39130435,107.0649351,107.1898734,109.8701299,110.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,6
Dwyane Wade,17.48387097,15.98648649,15.91666667,10.17910448,13.33333333,,0.472048387,0.458743243,0.4275,0.429671642,0.42775,,0.467741935,0.094594595,0.75,0.47761194,1.194444444,,1.64516129,0.594594595,2.416666667,1.656716418,3.625,,0.257217391,0.137931034,0.256442308,0.27037037,0.280441176,,4.580645161,4.351351351,3.716666667,2.014925373,2.291666667,,5.967741935,5.486486486,4.683333333,2.820895522,3.236111111,,0.760135593,0.773544118,0.800155172,0.714145833,0.680933333,,0.935483871,1.108108108,1.05,0.746268657,0.958333333,,2.596774194,2.972972973,3.45,3.014925373,3,,3.532258065,4.081081081,4.5,3.76119403,3.958333333,,4.822580645,4.648648649,3.8,3.402985075,4.180555556,,1.177419355,1.067567568,1.433333333,0.910447761,0.819444444,,0.338709677,0.567567568,0.683333333,0.701492537,0.527777778,,3.370967742,2.743243243,2.3,2.089552239,2.305555556,,1.693548387,1.567567568,1.866666667,1.850746269,1.638888889,,21.46774194,19.04054054,18.26666667,11.41791045,15.04166667,,-0.935483871,-0.108108108,-1.216666667,0.358208955,-0.944444444,,0.531580645,0.51722973,0.500416667,0.489552239,0.503763889,,0.486080645,0.46177027,0.450533333,0.453283582,0.471569444,,0.094677419,0.038351351,0.1522,0.162477612,0.269902778,,102.4677419,103.1216216,102.9666667,97.11940299,100.625,,109.4354839,106.1621622,106,109.3432836,109.7638889,,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Dylan Windler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
Dzanan Musa,,,,,2.444444444,4.3,,,,,0.407333333,0.382277778,,,,,0.111111111,0.475,,,,,1.111111111,1.95,,,,,0.166666667,0.245482759,,,,,0,1.125,,,,,0.222222222,1.5,,,,,0,0.713235294,,,,,0.111111111,0.525,,,,,0.444444444,1.625,,,,,0.555555556,2.15,,,,,0.222222222,1.075,,,,,0.222222222,0.375,,,,,0,0.025,,,,,0.444444444,0.9,,,,,0.111111111,0.75,,,,,2.111111111,4.8,,,,,1.111111111,-0.575,,,,,0.426777778,0.488805556,,,,,0.435111111,0.433027778,,,,,0.407444444,0.400833333,,,,,81.55555556,93,,,,,108.6666667,112.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
D¨¡vis Bert¨¡ns,,,3.492537313,4.753246753,5.960526316,11.2962963,,,0.396618182,0.385132353,0.449131579,0.432666667,,,1.029850746,1.220779221,1.907894737,3.703703704,,,2.582089552,3.272727273,4.447368421,8.740740741,,,0.392188679,0.324545455,0.406355263,0.422277778,,,0.417910448,0.519480519,0.697368421,1.925925926,,,0.507462687,0.636363636,0.789473684,2.259259259,,,0.791666667,0.790736842,0.817307692,0.880694444,,,0.328358209,0.233766234,0.302631579,0.648148148,,,1.134328358,1.753246753,3.171052632,3.888888889,,,1.462686567,1.987012987,3.473684211,4.537037037,,,0.686567164,0.961038961,1.315789474,1.703703704,,,0.298507463,0.337662338,0.460526316,0.685185185,,,0.417910448,0.363636364,0.434210526,0.611111111,,,0.47761194,0.467532468,0.565789474,1.092592593,,,1.119402985,1.207792208,1.75,2.574074074,,,4.52238806,5.922077922,7.973684211,15.44444444,,,1.731343284,1.155844156,3.381578947,-0.222222222,,,0.545945455,0.524485294,0.629513158,0.629722222,,,0.5364,0.5055,0.609157895,0.598907407,,,0.756527273,0.727808824,0.759776316,0.783722222,,,84.89552239,95.48051948,120.3815789,120.6481481,,,105.3432836,106.987013,112.3157895,117.6851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4
Earl Barron,2.4375,,,,,,0.277571429,,,,,,0.125,,,,,,0.25,,,,,,0.3335,,,,,,0.375,,,,,,0.75,,,,,,0.5,,,,,,0.875,,,,,,0.875,,,,,,1.75,,,,,,0.3125,,,,,,0.25,,,,,,0.125,,,,,,0.3125,,,,,,1.625,,,,,,2,,,,,,-3.5625,,,,,,0.347285714,,,,,,0.2895,,,,,,0.05,,,,,,65.875,,,,,,108.5625,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Earl Clark,3,,,,,,0.4125,,,,,,0.4,,,,,,1.4,,,,,,0.333333333,,,,,,0.1,,,,,,0.4,,,,,,0.25,,,,,,0.1,,,,,,2.2,,,,,,2.3,,,,,,0.3,,,,,,0.3,,,,,,0.4,,,,,,0.6,,,,,,1.2,,,,,,2.7,,,,,,-2.8,,,,,,0.446555556,,,,,,0.503125,,,,,,0.434375,,,,,,76.7,,,,,,108.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Ed Davis,5.936708861,4.160493827,3.086956522,3.743589744,3.728395062,1.642857143,0.606628205,0.5792125,0.509190476,0.559820513,0.5897125,0.390909091,0,0,0,0,0,0,0,0,0,0.012820513,0.024691358,0,,,,0,0,,1.164556962,1.407407407,1.086956522,0.948717949,1.234567901,0.25,2.392405063,2.518518519,1.760869565,1.423076923,2,0.5,0.464224138,0.56715873,0.609592593,0.655105263,0.661056604,0.5,2.911392405,2.765432099,2.086956522,2.346153846,2.666666667,1.25,4.683544304,4.62962963,3.217391304,5.025641026,5.901234568,2.5,7.594936709,7.395061728,5.304347826,7.371794872,8.567901235,3.75,1.189873418,1.086419753,0.565217391,0.512820513,0.75308642,0.428571429,0.620253165,0.703703704,0.326086957,0.41025641,0.432098765,0.392857143,1.240506329,0.888888889,0.47826087,0.666666667,0.407407407,0.321428571,0.734177215,0.790123457,0.804347826,0.846153846,0.790123457,0.464285714,2.556962025,2.49382716,2.97826087,2.41025641,2.790123457,2.178571429,8.303797468,6.49382716,4.347826087,5.307692308,5.827160494,1.821428571,-3.329113924,0.271604938,-2.804347826,1.141025641,1.172839506,-3.857142857,0.594708861,0.601296296,0.557954545,0.574487179,0.6224875,0.381363636,0.606628205,0.5792125,0.509190476,0.559820513,0.5897125,0.390909091,0,0,0,0.004269231,0.0049125,0,123.4303797,125.5432099,107.5,118,125.7530864,92.07142857,107.2658228,104.8518519,112.0434783,103.5384615,105.1111111,105.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,6
Edmond Sumner,,,,1,2.782608696,4.580645161,,,,1,0.315875,0.3756,,,,0,0.304347826,0.451612903,,,,0,1.173913043,1.709677419,,,,,0.181583333,0.243478261,,,,0,0.652173913,0.516129032,,,,0,1.043478261,0.935483871,,,,,0.446,0.624272727,,,,0,0.391304348,0.35483871,,,,1,0.652173913,1.129032258,,,,1,1.043478261,1.483870968,,,,0,0.434782609,1.774193548,,,,0,0.52173913,0.483870968,,,,0,0.217391304,0.290322581,,,,0,0.434782609,0.709677419,,,,1,1.130434783,1.419354839,,,,2,2.869565217,4.903225806,,,,-6,-1.434782609,-0.903225806,,,,1,0.381470588,0.428266667,,,,1,0.3641875,0.4227,,,,0,0.405625,0.373033333,,,,200,75.08695652,89.83870968,,,,117,109.3913043,113.0967742,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Edy Tavares,,1.727272727,2.5,,,,,0.627833333,0.875,,,,,0,0,,,,,0,0,,,,,,,,,,,0.272727273,0,,,,,0.727272727,1.5,,,,,0.375,0,,,,,0.636363636,2,,,,,1.272727273,3.5,,,,,1.909090909,5.5,,,,,0.272727273,0.5,,,,,0.090909091,0,,,,,0.545454545,3,,,,,0.454545455,1,,,,,0.727272727,1.5,,,,,2.272727273,4,,,,,-0.636363636,5,,,,,0.610857143,0.604,,,,,0.627833333,0.875,,,,,0,0,,,,,103.7272727,90,,,,,103.6363636,87,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
Ekpe Udoh,0.727272727,,,1.904761905,1.411764706,,0.392176471,,,0.433340426,0.746709677,,0,,,0,0,,0,,,0.015873016,0,,,,,0,,,0.212121212,,,0.666666667,0.37254902,,0.272727273,,,0.888888889,0.588235294,,0.7,,,0.760416667,0.653846154,,0.212121212,,,1.079365079,0.529411765,,0.575757576,,,1.301587302,1.235294118,,0.787878788,,,2.380952381,1.764705882,,0.242424242,,,0.841269841,0.549019608,,0.242424242,,,0.682539683,0.196078431,,0.212121212,,,1.174603175,0.607843137,,0.212121212,,,0.317460317,0.254901961,,0.606060606,,,1.666666667,0.705882353,,0.878787879,,,2.571428571,2.333333333,,-0.333333333,,,0.968253968,-1.019607843,,0.457473684,,,0.50554902,0.745882353,,0.392176471,,,0.433340426,0.746709677,,0,,,0.010638298,0,,87.3030303,,,120.2380952,120.0784314,,100.1212121,,,99.53968254,101.372549,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,3
Elfrid Payton,8.634146341,10,11.12195122,10.58730159,9.80952381,9.777777778,0.406463415,0.419722222,0.469073171,0.481761905,0.41802381,0.418733333,0.134146341,0.410958904,0.487804878,0.476190476,0.785714286,0.311111111,0.512195122,1.260273973,1.780487805,1.46031746,2.5,1.533333333,0.196088235,0.265425926,0.255190476,0.329931818,0.345,0.201388889,1.43902439,1.534246575,1.780487805,1.73015873,1.30952381,1.088888889,2.609756098,2.602739726,2.573170732,2.666666667,1.761904762,1.911111111,0.590240741,0.564403846,0.647525424,0.607,0.714125,0.552814815,1.304878049,1.054794521,1.085365854,1.015873016,1.166666667,1.155555556,2.951219512,2.520547945,3.634146341,3.333333333,4.071428571,3.555555556,4.256097561,3.575342466,4.719512195,4.349206349,5.238095238,4.711111111,6.5,6.410958904,6.451219512,6.238095238,7.619047619,7.177777778,1.731707317,1.219178082,1.073170732,1.317460317,1.047619048,1.555555556,0.243902439,0.273972603,0.487804878,0.349206349,0.404761905,0.377777778,2.475609756,2.424657534,2.170731707,2.666666667,2.666666667,2.133333333,2.353658537,2.178082192,2.158536585,2.333333333,1.928571429,1.977777778,8.914634146,10.65753425,12.75609756,12.65079365,10.61904762,9.977777778,-2.43902439,-0.95890411,-1.780487805,-7.253968254,-1.619047619,-1.866666667,0.433182927,0.464625,0.509036585,0.520142857,0.476928571,0.449133333,0.412658537,0.441777778,0.48852439,0.504174603,0.455666667,0.435088889,0.061304878,0.140527778,0.155646341,0.136555556,0.241285714,0.161177778,94.34146341,96.80821918,104.7439024,103.3333333,101.7142857,102.8666667,107.3414634,108.739726,111.402439,113.7460317,114.3333333,111.7555556,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
